series,t,setpoint,y,u
Tyreus-Luyben,4.9600,1.000000,0.973676,0.492553
Tyreus-Luyben,4.9800,1.000000,0.973865,0.492600
Tyreus-Luyben,5.0000,1.000000,0.974054,0.492646
Tyreus-Luyben,5.0200,1.000000,0.974243,0.492691
Tyreus-Luyben,5.0400,1.000000,0.974431,0.492735
Tyreus-Luyben,5.0600,1.000000,0.974617,0.492779
Tyreus-Luyben,5.0800,1.000000,0.974804,0.492822
Tyreus-Luyben,5.1000,1.000000,0.974989,0.492866
Tyreus-Luyben,5.1200,1.000000,0.975173,0.492910
Tyreus-Luyben,5.1400,1.000000,0.975356,0.492953
Tyreus-Luyben,5.1600,1.000000,0.975538,0.492997
Tyreus-Luyben,5.1800,1.000000,0.975719,0.493042
Tyreus-Luyben,5.2000,1.000000,0.975898,0.493087
Tyreus-Luyben,5.2200,1.000000,0.976076,0.493133
Tyreus-Luyben,5.2400,1.000000,0.976252,0.493181
Tyreus-Luyben,5.2600,1.000000,0.976427,0.493229
Tyreus-Luyben,5.2800,1.000000,0.976600,0.493277
Tyreus-Luyben,5.3000,1.000000,0.976772,0.493327
Tyreus-Luyben,5.3200,1.000000,0.976942,0.493377
Tyreus-Luyben,5.3400,1.000000,0.977110,0.493427
Tyreus-Luyben,5.3600,1.000000,0.977277,0.493477
Tyreus-Luyben,5.3800,1.000000,0.977443,0.493528
Tyreus-Luyben,5.4000,1.000000,0.977606,0.493579
Tyreus-Luyben,5.4200,1.000000,0.977768,0.493629
Tyreus-Luyben,5.4400,1.000000,0.977929,0.493679
Tyreus-Luyben,5.4600,1.000000,0.978088,0.493729
Tyreus-Luyben,5.4800,1.000000,0.978246,0.493779
Tyreus-Luyben,5.5000,1.000000,0.978403,0.493829
Tyreus-Luyben,5.5200,1.000000,0.978558,0.493877
Tyreus-Luyben,5.5400,1.000000,0.978712,0.493924
Tyreus-Luyben,5.5600,1.000000,0.978865,0.493972
Tyreus-Luyben,5.5800,1.000000,0.979017,0.494018
Tyreus-Luyben,5.6000,1.000000,0.979168,0.494063
Tyreus-Luyben,5.6200,1.000000,0.979317,0.494108
Tyreus-Luyben,5.6400,1.000000,0.979466,0.494151
Tyreus-Luyben,5.6600,1.000000,0.979614,0.494194
Tyreus-Luyben,5.6800,1.000000,0.979761,0.494236
Tyreus-Luyben,5.7000,1.000000,0.979907,0.494278
Tyreus-Luyben,5.7200,1.000000,0.980052,0.494319
Tyreus-Luyben,5.7400,1.000000,0.980196,0.494358
Tyreus-Luyben,5.7600,1.000000,0.980339,0.494398
Tyreus-Luyben,5.7800,1.000000,0.980482,0.494438
Tyreus-Luyben,5.8000,1.000000,0.980623,0.494476
Tyreus-Luyben,5.8200,1.000000,0.980764,0.494514
Tyreus-Luyben,5.8400,1.000000,0.980904,0.494551
Tyreus-Luyben,5.8600,1.000000,0.981043,0.494589
Tyreus-Luyben,5.8800,1.000000,0.981181,0.494627
Tyreus-Luyben,5.9000,1.000000,0.981318,0.494664
Tyreus-Luyben,5.9200,1.000000,0.981454,0.494701
Tyreus-Luyben,5.9400,1.000000,0.981589,0.494738
Tyreus-Luyben,5.9600,1.000000,0.981723,0.494775
Tyreus-Luyben,5.9800,1.000000,0.981857,0.494811
Tyreus-Luyben,6.0000,1.000000,0.981989,0.494848
Tyreus-Luyben,6.0200,1.000000,0.982120,0.494885
Tyreus-Luyben,6.0400,1.000000,0.982250,0.494922
Tyreus-Luyben,6.0600,1.000000,0.982380,0.494959
Tyreus-Luyben,6.0800,1.000000,0.982508,0.494995
Tyreus-Luyben,6.1000,1.000000,0.982635,0.495032
Tyreus-Luyben,6.1200,1.000000,0.982761,0.495068
Tyreus-Luyben,6.1400,1.000000,0.982886,0.495104
Tyreus-Luyben,6.1600,1.000000,0.983011,0.495141
Tyreus-Luyben,6.1800,1.000000,0.983134,0.495177
Tyreus-Luyben,6.2000,1.000000,0.983256,0.495213
Tyreus-Luyben,6.2200,1.000000,0.983377,0.495248
Tyreus-Luyben,6.2400,1.000000,0.983498,0.495284
Tyreus-Luyben,6.2600,1.000000,0.983617,0.495319
Tyreus-Luyben,6.2800,1.000000,0.983736,0.495353
Tyreus-Luyben,6.3000,1.000000,0.983854,0.495388
Tyreus-Luyben,6.3200,1.000000,0.983970,0.495422
Tyreus-Luyben,6.3400,1.000000,0.984086,0.495456
Tyreus-Luyben,6.3600,1.000000,0.984201,0.495490
Tyreus-Luyben,6.3800,1.000000,0.984316,0.495523
Tyreus-Luyben,6.4000,1.000000,0.984429,0.495556
Tyreus-Luyben,6.4200,1.000000,0.984542,0.495588
Tyreus-Luyben,6.4400,1.000000,0.984654,0.495620
Tyreus-Luyben,6.4600,1.000000,0.984765,0.495652
Tyreus-Luyben,6.4800,1.000000,0.984875,0.495683
Tyreus-Luyben,6.5000,1.000000,0.984985,0.495714
Tyreus-Luyben,6.5200,1.000000,0.985093,0.495746
Tyreus-Luyben,6.5400,1.000000,0.985201,0.495776
Tyreus-Luyben,6.5600,1.000000,0.985309,0.495806
Tyreus-Luyben,6.5800,1.000000,0.985415,0.495836
Tyreus-Luyben,6.6000,1.000000,0.985521,0.495866
Tyreus-Luyben,6.6200,1.000000,0.985626,0.495896
Tyreus-Luyben,6.6400,1.000000,0.985730,0.495925
Tyreus-Luyben,6.6600,1.000000,0.985834,0.495954
Tyreus-Luyben,6.6800,1.000000,0.985937,0.495983
Tyreus-Luyben,6.7000,1.000000,0.986039,0.496012
Tyreus-Luyben,6.7200,1.000000,0.986140,0.496040
Tyreus-Luyben,6.7400,1.000000,0.986241,0.496069
Tyreus-Luyben,6.7600,1.000000,0.986341,0.496097
Tyreus-Luyben,6.7800,1.000000,0.986440,0.496125
Tyreus-Luyben,6.8000,1.000000,0.986539,0.496153
Tyreus-Luyben,6.8200,1.000000,0.986636,0.496181
Tyreus-Luyben,6.8400,1.000000,0.986733,0.496208
Tyreus-Luyben,6.8600,1.000000,0.986830,0.496236
Tyreus-Luyben,6.8800,1.000000,0.986925,0.496264
Tyreus-Luyben,6.9000,1.000000,0.987020,0.496291
Tyreus-Luyben,6.9200,1.000000,0.987114,0.496318
Tyreus-Luyben,6.9400,1.000000,0.987208,0.496344
Tyreus-Luyben,6.9600,1.000000,0.987301,0.496372
Tyreus-Luyben,6.9800,1.000000,0.987393,0.496398
Tyreus-Luyben,7.0000,1.000000,0.987484,0.496424
Tyreus-Luyben,7.0200,1.000000,0.987575,0.496450
Tyreus-Luyben,7.0400,1.000000,0.987665,0.496476
Tyreus-Luyben,7.0600,1.000000,0.987754,0.496502
Tyreus-Luyben,7.0800,1.000000,0.987843,0.496527
Tyreus-Luyben,7.1000,1.000000,0.987931,0.496552
Tyreus-Luyben,7.1200,1.000000,0.988019,0.496578
Tyreus-Luyben,7.1400,1.000000,0.988106,0.496603
Tyreus-Luyben,7.1600,1.000000,0.988192,0.496627
Tyreus-Luyben,7.1800,1.000000,0.988277,0.496652
Tyreus-Luyben,7.2000,1.000000,0.988362,0.496677
Tyreus-Luyben,7.2200,1.000000,0.988447,0.496701
Tyreus-Luyben,7.2400,1.000000,0.988530,0.496725
Tyreus-Luyben,7.2600,1.000000,0.988614,0.496748
Tyreus-Luyben,7.2800,1.000000,0.988696,0.496772
Tyreus-Luyben,7.3000,1.000000,0.988778,0.496795
Tyreus-Luyben,7.3200,1.000000,0.988859,0.496818
Tyreus-Luyben,7.3400,1.000000,0.988940,0.496841
Tyreus-Luyben,7.3600,1.000000,0.989020,0.496864
Tyreus-Luyben,7.3800,1.000000,0.989100,0.496887
Tyreus-Luyben,7.4000,1.000000,0.989179,0.496909
Tyreus-Luyben,7.4200,1.000000,0.989258,0.496931
Tyreus-Luyben,7.4400,1.000000,0.989336,0.496954
Tyreus-Luyben,7.4600,1.000000,0.989413,0.496976
Tyreus-Luyben,7.4800,1.000000,0.989490,0.496998
Tyreus-Luyben,7.5000,1.000000,0.989566,0.497019
Tyreus-Luyben,7.5200,1.000000,0.989642,0.497041
Tyreus-Luyben,7.5400,1.000000,0.989717,0.497063
Tyreus-Luyben,7.5600,1.000000,0.989791,0.497083
Tyreus-Luyben,7.5800,1.000000,0.989865,0.497105
Tyreus-Luyben,7.6000,1.000000,0.989939,0.497126
Tyreus-Luyben,7.6200,1.000000,0.990012,0.497146
Tyreus-Luyben,7.6400,1.000000,0.990084,0.497167
Tyreus-Luyben,7.6600,1.000000,0.990156,0.497188
Tyreus-Luyben,7.6800,1.000000,0.990228,0.497208
Tyreus-Luyben,7.7000,1.000000,0.990299,0.497229
Tyreus-Luyben,7.7200,1.000000,0.990369,0.497249
Tyreus-Luyben,7.7400,1.000000,0.990439,0.497269
Tyreus-Luyben,7.7600,1.000000,0.990508,0.497288
Tyreus-Luyben,7.7800,1.000000,0.990577,0.497308
Tyreus-Luyben,7.8000,1.000000,0.990645,0.497328
Tyreus-Luyben,7.8200,1.000000,0.990713,0.497347
Tyreus-Luyben,7.8400,1.000000,0.990781,0.497367
Tyreus-Luyben,7.8600,1.000000,0.990847,0.497386
Tyreus-Luyben,7.8800,1.000000,0.990914,0.497404
Tyreus-Luyben,7.9000,1.000000,0.990980,0.497423
Tyreus-Luyben,7.9200,1.000000,0.991045,0.497442
Tyreus-Luyben,7.9400,1.000000,0.991110,0.497460
Tyreus-Luyben,7.9600,1.000000,0.991174,0.497479
Tyreus-Luyben,7.9800,1.000000,0.991238,0.497498
Tyreus-Luyben,8.0000,1.000000,0.991302,0.497516
Tyreus-Luyben,8.0200,1.000000,0.991365,0.497534
Tyreus-Luyben,8.0400,1.000000,0.991428,0.497552
Tyreus-Luyben,8.0600,1.000000,0.991490,0.497569
Tyreus-Luyben,8.0800,1.000000,0.991552,0.497587
Tyreus-Luyben,8.1000,1.000000,0.991613,0.497604
Tyreus-Luyben,8.1200,1.000000,0.991674,0.497622
Tyreus-Luyben,8.1400,1.000000,0.991734,0.497639
Tyreus-Luyben,8.1600,1.000000,0.991794,0.497656
Tyreus-Luyben,8.1800,1.000000,0.991853,0.497673
Tyreus-Luyben,8.2000,1.000000,0.991913,0.497690
Tyreus-Luyben,8.2200,1.000000,0.991971,0.497706
Tyreus-Luyben,8.2400,1.000000,0.992029,0.497723
Tyreus-Luyben,8.2600,1.000000,0.992087,0.497740
Tyreus-Luyben,8.2800,1.000000,0.992145,0.497756
Tyreus-Luyben,8.3000,1.000000,0.992202,0.497772
Tyreus-Luyben,8.3200,1.000000,0.992258,0.497789
Tyreus-Luyben,8.3400,1.000000,0.992314,0.497804
Tyreus-Luyben,8.3600,1.000000,0.992370,0.497821
Tyreus-Luyben,8.3800,1.000000,0.992425,0.497836
Tyreus-Luyben,8.4000,1.000000,0.992480,0.497852
Tyreus-Luyben,8.4200,1.000000,0.992535,0.497867
Tyreus-Luyben,8.4400,1.000000,0.992589,0.497883
Tyreus-Luyben,8.4600,1.000000,0.992643,0.497899
Tyreus-Luyben,8.4800,1.000000,0.992696,0.497913
Tyreus-Luyben,8.5000,1.000000,0.992749,0.497929
Tyreus-Luyben,8.5200,1.000000,0.992802,0.497944
Tyreus-Luyben,8.5400,1.000000,0.992854,0.497959
Tyreus-Luyben,8.5600,1.000000,0.992906,0.497973
Tyreus-Luyben,8.5800,1.000000,0.992957,0.497988
Tyreus-Luyben,8.6000,1.000000,0.993008,0.498003
Tyreus-Luyben,8.6200,1.000000,0.993059,0.498017
Tyreus-Luyben,8.6400,1.000000,0.993109,0.498031
Tyreus-Luyben,8.6600,1.000000,0.993159,0.498046
Tyreus-Luyben,8.6800,1.000000,0.993209,0.498060
Tyreus-Luyben,8.7000,1.000000,0.993258,0.498074
Tyreus-Luyben,8.7200,1.000000,0.993307,0.498088
Tyreus-Luyben,8.7400,1.000000,0.993356,0.498102
Tyreus-Luyben,8.7600,1.000000,0.993404,0.498116
Tyreus-Luyben,8.7800,1.000000,0.993452,0.498130
Tyreus-Luyben,8.8000,1.000000,0.993499,0.498143
Tyreus-Luyben,8.8200,1.000000,0.993546,0.498156
Tyreus-Luyben,8.8400,1.000000,0.993593,0.498170
Tyreus-Luyben,8.8600,1.000000,0.993639,0.498183
Tyreus-Luyben,8.8800,1.000000,0.993686,0.498196
Tyreus-Luyben,8.9000,1.000000,0.993731,0.498209
Tyreus-Luyben,8.9200,1.000000,0.993777,0.498223
Tyreus-Luyben,8.9400,1.000000,0.993822,0.498235
Tyreus-Luyben,8.9600,1.000000,0.993867,0.498248
Tyreus-Luyben,8.9800,1.000000,0.993911,0.498261
Tyreus-Luyben,9.0000,1.000000,0.993955,0.498273
Tyreus-Luyben,9.0200,1.000000,0.993999,0.498286
Tyreus-Luyben,9.0400,1.000000,0.994043,0.498298
Tyreus-Luyben,9.0600,1.000000,0.994086,0.498311
Tyreus-Luyben,9.0800,1.000000,0.994129,0.498323
Tyreus-Luyben,9.1000,1.000000,0.994171,0.498335
Tyreus-Luyben,9.1200,1.000000,0.994214,0.498347
Tyreus-Luyben,9.1400,1.000000,0.994256,0.498359
Tyreus-Luyben,9.1600,1.000000,0.994297,0.498371
Tyreus-Luyben,9.1800,1.000000,0.994339,0.498383
Tyreus-Luyben,9.2000,1.000000,0.994380,0.498394
Tyreus-Luyben,9.2200,1.000000,0.994421,0.498406
Tyreus-Luyben,9.2400,1.000000,0.994461,0.498418
Tyreus-Luyben,9.2600,1.000000,0.994501,0.498429
Tyreus-Luyben,9.2800,1.000000,0.994541,0.498441
Tyreus-Luyben,9.3000,1.000000,0.994581,0.498452
Tyreus-Luyben,9.3200,1.000000,0.994620,0.498463
Tyreus-Luyben,9.3400,1.000000,0.994659,0.498474
Tyreus-Luyben,9.3600,1.000000,0.994698,0.498485
Tyreus-Luyben,9.3800,1.000000,0.994736,0.498497
Tyreus-Luyben,9.4000,1.000000,0.994774,0.498507
Tyreus-Luyben,9.4200,1.000000,0.994812,0.498518
Tyreus-Luyben,9.4400,1.000000,0.994850,0.498529
Tyreus-Luyben,9.4600,1.000000,0.994887,0.498539
Tyreus-Luyben,9.4800,1.000000,0.994924,0.498550
Tyreus-Luyben,9.5000,1.000000,0.994961,0.498560
Tyreus-Luyben,9.5200,1.000000,0.994998,0.498571
Tyreus-Luyben,9.5400,1.000000,0.995034,0.498581
Tyreus-Luyben,9.5600,1.000000,0.995070,0.498592
Tyreus-Luyben,9.5800,1.000000,0.995106,0.498602
Tyreus-Luyben,9.6000,1.000000,0.995141,0.498612
Tyreus-Luyben,9.6200,1.000000,0.995176,0.498622
Tyreus-Luyben,9.6400,1.000000,0.995211,0.498632
Tyreus-Luyben,9.6600,1.000000,0.995246,0.498642
Tyreus-Luyben,9.6800,1.000000,0.995281,0.498652
Tyreus-Luyben,9.7000,1.000000,0.995315,0.498662
Tyreus-Luyben,9.7200,1.000000,0.995349,0.498672
Tyreus-Luyben,9.7400,1.000000,0.995383,0.498681
Tyreus-Luyben,9.7600,1.000000,0.995416,0.498691
Tyreus-Luyben,9.7800,1.000000,0.995449,0.498700
Tyreus-Luyben,9.8000,1.000000,0.995482,0.498709
Tyreus-Luyben,9.8200,1.000000,0.995515,0.498719
Tyreus-Luyben,9.8400,1.000000,0.995548,0.498728
Tyreus-Luyben,9.8600,1.000000,0.995580,0.498737
Tyreus-Luyben,9.8800,1.000000,0.995612,0.498746
Tyreus-Luyben,9.9000,1.000000,0.995644,0.498755
Tyreus-Luyben,9.9200,1.000000,0.995675,0.498764
Tyreus-Luyben,9.9400,1.000000,0.995707,0.498773
Tyreus-Luyben,9.9600,1.000000,0.995738,0.498783
Tyreus-Luyben,9.9800,1.000000,0.995769,0.498791
Tyreus-Luyben,10.0000,1.000000,0.995799,0.498800
Tyreus-Luyben,10.0200,1.000000,0.995830,0.498809
Tyreus-Luyben,10.0400,1.000000,0.995860,0.498818
Tyreus-Luyben,10.0600,1.000000,0.995890,0.498826
Tyreus-Luyben,10.0800,1.000000,0.995920,0.498834
Tyreus-Luyben,10.1000,1.000000,0.995950,0.498843
Tyreus-Luyben,10.1200,1.000000,0.995979,0.498851
Tyreus-Luyben,10.1400,1.000000,0.996008,0.498860
Tyreus-Luyben,10.1600,1.000000,0.996037,0.498868
Tyreus-Luyben,10.1800,1.000000,0.996066,0.498876
Tyreus-Luyben,10.2000,1.000000,0.996094,0.498884
Tyreus-Luyben,10.2200,1.000000,0.996123,0.498892
Tyreus-Luyben,10.2400,1.000000,0.996151,0.498901
Tyreus-Luyben,10.2600,1.000000,0.996179,0.498909
Tyreus-Luyben,10.2800,1.000000,0.996206,0.498916
Tyreus-Luyben,10.3000,1.000000,0.996234,0.498924
Tyreus-Luyben,10.3200,1.000000,0.996261,0.498932
Tyreus-Luyben,10.3400,1.000000,0.996288,0.498940
Tyreus-Luyben,10.3600,1.000000,0.996315,0.498947
Tyreus-Luyben,10.3800,1.000000,0.996342,0.498955
Tyreus-Luyben,10.4000,1.000000,0.996369,0.498963
Tyreus-Luyben,10.4200,1.000000,0.996395,0.498970
Tyreus-Luyben,10.4400,1.000000,0.996421,0.498978
Tyreus-Luyben,10.4600,1.000000,0.996447,0.498985
Tyreus-Luyben,10.4800,1.000000,0.996473,0.498992
Tyreus-Luyben,10.5000,1.000000,0.996498,0.499000
Tyreus-Luyben,10.5200,1.000000,0.996524,0.499007
Tyreus-Luyben,10.5400,1.000000,0.996549,0.499014
Tyreus-Luyben,10.5600,1.000000,0.996574,0.499022
Tyreus-Luyben,10.5800,1.000000,0.996599,0.499028
Tyreus-Luyben,10.6000,1.000000,0.996623,0.499036
Tyreus-Luyben,10.6200,1.000000,0.996648,0.499042
Tyreus-Luyben,10.6400,1.000000,0.996672,0.499050
Tyreus-Luyben,10.6600,1.000000,0.996696,0.499056
Tyreus-Luyben,10.6800,1.000000,0.996720,0.499063
Tyreus-Luyben,10.7000,1.000000,0.996744,0.499070
Tyreus-Luyben,10.7200,1.000000,0.996768,0.499076
Tyreus-Luyben,10.7400,1.000000,0.996791,0.499083
Tyreus-Luyben,10.7600,1.000000,0.996814,0.499090
Tyreus-Luyben,10.7800,1.000000,0.996838,0.499096
Tyreus-Luyben,10.8000,1.000000,0.996860,0.499103
Tyreus-Luyben,10.8200,1.000000,0.996883,0.499110
Tyreus-Luyben,10.8400,1.000000,0.996906,0.499116
Tyreus-Luyben,10.8600,1.000000,0.996928,0.499122
Tyreus-Luyben,10.8800,1.000000,0.996951,0.499129
Tyreus-Luyben,10.9000,1.000000,0.996973,0.499135
Tyreus-Luyben,10.9200,1.000000,0.996995,0.499141
Tyreus-Luyben,10.9400,1.000000,0.997016,0.499148
Tyreus-Luyben,10.9600,1.000000,0.997038,0.499154
Tyreus-Luyben,10.9800,1.000000,0.997060,0.499160
Tyreus-Luyben,11.0000,1.000000,0.997081,0.499166
Tyreus-Luyben,11.0200,1.000000,0.997102,0.499172
Tyreus-Luyben,11.0400,1.000000,0.997123,0.499179
Tyreus-Luyben,11.0600,1.000000,0.997144,0.499184
Tyreus-Luyben,11.0800,1.000000,0.997165,0.499190
Tyreus-Luyben,11.1000,1.000000,0.997185,0.499196
Tyreus-Luyben,11.1200,1.000000,0.997206,0.499202
Tyreus-Luyben,11.1400,1.000000,0.997226,0.499207
Tyreus-Luyben,11.1600,1.000000,0.997246,0.499213
Tyreus-Luyben,11.1800,1.000000,0.997266,0.499219
Tyreus-Luyben,11.2000,1.000000,0.997286,0.499224
Tyreus-Luyben,11.2200,1.000000,0.997306,0.499230
Tyreus-Luyben,11.2400,1.000000,0.997325,0.499236
Tyreus-Luyben,11.2600,1.000000,0.997344,0.499241
Tyreus-Luyben,11.2800,1.000000,0.997364,0.499247
Tyreus-Luyben,11.3000,1.000000,0.997383,0.499252
Tyreus-Luyben,11.3200,1.000000,0.997402,0.499258
Tyreus-Luyben,11.3400,1.000000,0.997421,0.499263
Tyreus-Luyben,11.3600,1.000000,0.997439,0.499269
Tyreus-Luyben,11.3800,1.000000,0.997458,0.499274
Tyreus-Luyben,11.4000,1.000000,0.997476,0.499279
Tyreus-Luyben,11.4200,1.000000,0.997495,0.499284
Tyreus-Luyben,11.4400,1.000000,0.997513,0.499289
Tyreus-Luyben,11.4600,1.000000,0.997531,0.499294
Tyreus-Luyben,11.4800,1.000000,0.997549,0.499300
Tyreus-Luyben,11.5000,1.000000,0.997567,0.499305
Tyreus-Luyben,11.5200,1.000000,0.997584,0.499310
Tyreus-Luyben,11.5400,1.000000,0.997602,0.499315
Tyreus-Luyben,11.5600,1.000000,0.997619,0.499320
Tyreus-Luyben,11.5800,1.000000,0.997636,0.499325
Tyreus-Luyben,11.6000,1.000000,0.997654,0.499330
Tyreus-Luyben,11.6200,1.000000,0.997671,0.499335
Tyreus-Luyben,11.6400,1.000000,0.997687,0.499339
Tyreus-Luyben,11.6600,1.000000,0.997704,0.499344
Tyreus-Luyben,11.6800,1.000000,0.997721,0.499349
Tyreus-Luyben,11.7000,1.000000,0.997737,0.499354
Tyreus-Luyben,11.7200,1.000000,0.997754,0.499358
Tyreus-Luyben,11.7400,1.000000,0.997770,0.499363
Tyreus-Luyben,11.7600,1.000000,0.997786,0.499368
Tyreus-Luyben,11.7800,1.000000,0.997802,0.499372
Tyreus-Luyben,11.8000,1.000000,0.997818,0.499377
Tyreus-Luyben,11.8200,1.000000,0.997834,0.499381
Tyreus-Luyben,11.8400,1.000000,0.997850,0.499386
Tyreus-Luyben,11.8600,1.000000,0.997865,0.499390
Tyreus-Luyben,11.8800,1.000000,0.997881,0.499395
Tyreus-Luyben,11.9000,1.000000,0.997896,0.499399
Tyreus-Luyben,11.9200,1.000000,0.997911,0.499403
Tyreus-Luyben,11.9400,1.000000,0.997927,0.499407
Tyreus-Luyben,11.9600,1.000000,0.997942,0.499412
Tyreus-Luyben,11.9800,1.000000,0.997957,0.499416
Tyreus-Luyben,12.0000,1.000000,0.997971,0.499420
Tyreus-Luyben,12.0200,1.000000,0.997986,0.499425
Tyreus-Luyben,12.0400,1.000000,0.998001,0.499429
Tyreus-Luyben,12.0600,1.000000,0.998015,0.499433
Tyreus-Luyben,12.0800,1.000000,0.998030,0.499437
Tyreus-Luyben,12.1000,1.000000,0.998044,0.499441
Tyreus-Luyben,12.1200,1.000000,0.998058,0.499445
Tyreus-Luyben,12.1400,1.000000,0.998072,0.499449
Tyreus-Luyben,12.1600,1.000000,0.998086,0.499453
Tyreus-Luyben,12.1800,1.000000,0.998100,0.499458
Tyreus-Luyben,12.2000,1.000000,0.998114,0.499461
Tyreus-Luyben,12.2200,1.000000,0.998127,0.499465
Tyreus-Luyben,12.2400,1.000000,0.998141,0.499469
Tyreus-Luyben,12.2600,1.000000,0.998155,0.499473
Tyreus-Luyben,12.2800,1.000000,0.998168,0.499476
Tyreus-Luyben,12.3000,1.000000,0.998181,0.499481
Tyreus-Luyben,12.3200,1.000000,0.998194,0.499485
Tyreus-Luyben,12.3400,1.000000,0.998207,0.499488
Tyreus-Luyben,12.3600,1.000000,0.998220,0.499492
Tyreus-Luyben,12.3800,1.000000,0.998233,0.499496
Tyreus-Luyben,12.4000,1.000000,0.998246,0.499499
Tyreus-Luyben,12.4200,1.000000,0.998259,0.499503
Tyreus-Luyben,12.4400,1.000000,0.998272,0.499506
Tyreus-Luyben,12.4600,1.000000,0.998284,0.499510
Tyreus-Luyben,12.4800,1.000000,0.998297,0.499514
Tyreus-Luyben,12.5000,1.000000,0.998309,0.499517
Tyreus-Luyben,12.5200,1.000000,0.998321,0.499520
Tyreus-Luyben,12.5400,1.000000,0.998333,0.499524
Tyreus-Luyben,12.5600,1.000000,0.998345,0.499528
Tyreus-Luyben,12.5800,1.000000,0.998357,0.499531
Tyreus-Luyben,12.6000,1.000000,0.998369,0.499534
Tyreus-Luyben,12.6200,1.000000,0.998381,0.499538
Tyreus-Luyben,12.6400,1.000000,0.998393,0.499541
Tyreus-Luyben,12.6600,1.000000,0.998405,0.499544
Tyreus-Luyben,12.6800,1.000000,0.998416,0.499548
Tyreus-Luyben,12.7000,1.000000,0.998428,0.499551
Tyreus-Luyben,12.7200,1.000000,0.998439,0.499554
Tyreus-Luyben,12.7400,1.000000,0.998450,0.499558
Tyreus-Luyben,12.7600,1.000000,0.998462,0.499560
Tyreus-Luyben,12.7800,1.000000,0.998473,0.499564
Tyreus-Luyben,12.8000,1.000000,0.998484,0.499567
Tyreus-Luyben,12.8200,1.000000,0.998495,0.499570
Tyreus-Luyben,12.8400,1.000000,0.998506,0.499573
Tyreus-Luyben,12.8600,1.000000,0.998517,0.499576
Tyreus-Luyben,12.8800,1.000000,0.998527,0.499579
Tyreus-Luyben,12.9000,1.000000,0.998538,0.499583
Tyreus-Luyben,12.9200,1.000000,0.998549,0.499585
Tyreus-Luyben,12.9400,1.000000,0.998559,0.499589
Tyreus-Luyben,12.9600,1.000000,0.998570,0.499591
Tyreus-Luyben,12.9800,1.000000,0.998580,0.499594
Tyreus-Luyben,13.0000,1.000000,0.998590,0.499597
Tyreus-Luyben,13.0200,1.000000,0.998600,0.499600
Tyreus-Luyben,13.0400,1.000000,0.998611,0.499603
Tyreus-Luyben,13.0600,1.000000,0.998621,0.499606
Tyreus-Luyben,13.0800,1.000000,0.998631,0.499609
Tyreus-Luyben,13.1000,1.000000,0.998641,0.499611
Tyreus-Luyben,13.1200,1.000000,0.998651,0.499614
Tyreus-Luyben,13.1400,1.000000,0.998660,0.499617
Tyreus-Luyben,13.1600,1.000000,0.998670,0.499620
Tyreus-Luyben,13.1800,1.000000,0.998680,0.499623
Tyreus-Luyben,13.2000,1.000000,0.998689,0.499625
Tyreus-Luyben,13.2200,1.000000,0.998699,0.499628
Tyreus-Luyben,13.2400,1.000000,0.998708,0.499631
Tyreus-Luyben,13.2600,1.000000,0.998718,0.499633
Tyreus-Luyben,13.2800,1.000000,0.998727,0.499636
Tyreus-Luyben,13.3000,1.000000,0.998736,0.499639
Tyreus-Luyben,13.3200,1.000000,0.998745,0.499641
Tyreus-Luyben,13.3400,1.000000,0.998754,0.499644
Tyreus-Luyben,13.3600,1.000000,0.998763,0.499647
Tyreus-Luyben,13.3800,1.000000,0.998772,0.499649
Tyreus-Luyben,13.4000,1.000000,0.998781,0.499652
Tyreus-Luyben,13.4200,1.000000,0.998790,0.499654
Tyreus-Luyben,13.4400,1.000000,0.998799,0.499657
Tyreus-Luyben,13.4600,1.000000,0.998808,0.499659
Tyreus-Luyben,13.4800,1.000000,0.998816,0.499662
Tyreus-Luyben,13.5000,1.000000,0.998825,0.499664
Tyreus-Luyben,13.5200,1.000000,0.998833,0.499667
Tyreus-Luyben,13.5400,1.000000,0.998842,0.499669
Tyreus-Luyben,13.5600,1.000000,0.998850,0.499672
Tyreus-Luyben,13.5800,1.000000,0.998858,0.499674
Tyreus-Luyben,13.6000,1.000000,0.998867,0.499676
Tyreus-Luyben,13.6200,1.000000,0.998875,0.499678
Tyreus-Luyben,13.6400,1.000000,0.998883,0.499681
Tyreus-Luyben,13.6600,1.000000,0.998891,0.499683
Tyreus-Luyben,13.6800,1.000000,0.998899,0.499685
Tyreus-Luyben,13.7000,1.000000,0.998907,0.499688
Tyreus-Luyben,13.7200,1.000000,0.998915,0.499690
Tyreus-Luyben,13.7400,1.000000,0.998923,0.499692
Tyreus-Luyben,13.7600,1.000000,0.998931,0.499694
Tyreus-Luyben,13.7800,1.000000,0.998939,0.499697
Tyreus-Luyben,13.8000,1.000000,0.998946,0.499699
Tyreus-Luyben,13.8200,1.000000,0.998954,0.499701
Tyreus-Luyben,13.8400,1.000000,0.998962,0.499703
Tyreus-Luyben,13.8600,1.000000,0.998969,0.499705
Tyreus-Luyben,13.8800,1.000000,0.998977,0.499708
Tyreus-Luyben,13.9000,1.000000,0.998984,0.499710
Tyreus-Luyben,13.9200,1.000000,0.998991,0.499712
Tyreus-Luyben,13.9400,1.000000,0.998999,0.499714
Tyreus-Luyben,13.9600,1.000000,0.999006,0.499716
